Attrition;Age;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
FALSE;33;Travel_Rarely;Research & Development;9;3;Medical;1;Male;3;1;Research Scientist;4;Married;2781;0;0;13;3;2;80;1;15;5;3;14;10;4;10
FALSE;40;Travel_Rarely;Sales;10;3;Technical Degree;2;Female;2;2;Sales Executive;2;Divorced;6852;7;0;12;3;2;80;1;7;2;4;5;1;1;3
FALSE;25;Travel_Rarely;Sales;10;4;Life Sciences;3;Male;3;2;Sales Executive;4;Single;4950;0;0;14;3;2;80;0;5;4;3;4;3;1;1
FALSE;30;Travel_Rarely;Research & Development;1;3;Medical;4;Male;3;1;Research Scientist;2;Married;3579;0;1;21;4;1;80;1;12;2;3;11;9;5;7
FALSE;42;Travel_Frequently;Research & Development;26;5;Medical;1;Female;3;3;Research Director;1;Married;13191;3;1;17;3;3;80;0;20;6;3;1;0;0;0
FALSE;35;Non-Travel;Sales;8;2;Marketing;3;Female;2;3;Sales Executive;4;Married;10377;4;1;11;3;2;80;1;16;6;2;13;2;4;12
FALSE;27;Travel_Rarely;Research & Development;14;3;Life Sciences;1;Male;3;1;Research Scientist;1;Married;2235;1;1;14;3;4;80;1;9;3;2;9;7;6;8
FALSE;54;Travel_Frequently;Research & Development;1;4;Life Sciences;4;Female;3;3;Manufacturing Director;3;Divorced;10502;7;0;17;3;1;80;1;33;2;1;5;4;1;4
FALSE;44;Travel_Rarely;Research & Development;2;1;Life Sciences;1;Female;4;1;Research Scientist;4;Married;2011;1;0;13;3;4;80;1;10;5;3;10;5;7;7
TRUE;19;Non-Travel;Research & Development;10;3;Medical;1;Female;2;1;Research Scientist;2;Single;1859;1;1;25;4;2;80;0;1;2;4;1;1;0;0
FALSE;29;Travel_Rarely;Research & Development;1;3;Life Sciences;1;Female;3;1;Research Scientist;4;Divorced;3760;1;0;15;3;1;80;1;3;5;3;3;2;1;2
FALSE;54;Travel_Rarely;Research & Development;3;3;Life Sciences;4;Male;3;4;Research Director;4;Married;17779;3;0;14;3;1;80;0;36;2;3;10;9;0;9
FALSE;31;Travel_Rarely;Research & Development;11;2;Medical;3;Male;3;2;Healthcare Representative;1;Married;6833;1;1;12;3;4;80;0;6;2;2;6;5;0;1
FALSE;31;Travel_Rarely;Research & Development;24;3;Medical;3;Female;2;2;Healthcare Representative;1;Single;6812;1;0;19;3;2;80;0;10;2;3;10;9;1;8
FALSE;59;Travel_Rarely;Sales;3;3;Life Sciences;3;Female;2;2;Sales Executive;4;Single;5171;5;0;17;3;4;80;0;13;2;3;6;1;0;5
FALSE;43;Travel_Rarely;Research & Development;3;3;Life Sciences;3;Male;1;5;Research Director;4;Married;19740;3;0;14;3;2;80;1;25;2;3;8;7;0;7
FALSE;49;Travel_Rarely;Research & Development;4;2;Medical;1;Male;2;5;Manager;3;Married;18711;2;0;13;3;3;80;1;23;2;4;1;0;0;0
FALSE;36;Travel_Frequently;Research & Development;3;3;Technical Degree;3;Male;3;1;Research Scientist;2;Married;3692;1;0;12;3;3;80;0;12;2;2;11;10;0;7
FALSE;48;Travel_Rarely;Research & Development;2;2;Technical Degree;4;Male;4;1;Laboratory Technician;2;Single;2559;5;0;11;3;3;80;0;7;4;2;1;0;0;0
FALSE;27;Travel_Rarely;Research & Development;4;2;Life Sciences;1;Male;3;1;Research Scientist;3;Divorced;2517;1;0;11;3;2;80;1;5;2;3;5;3;0;3
FALSE;29;Travel_Rarely;Research & Development;7;3;Life Sciences;3;Male;3;2;Healthcare Representative;4;Divorced;6623;1;1;11;3;2;80;1;6;2;3;6;0;1;0
FALSE;48;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Male;2;5;Research Director;4;Single;18265;6;0;12;3;3;80;0;25;3;4;1;0;0;0
FALSE;29;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Female;2;4;Research Director;4;Divorced;16124;3;0;14;3;2;80;1;9;2;2;7;7;1;7
FALSE;34;Travel_Rarely;Research & Development;20;3;Technical Degree;3;Female;4;1;Research Scientist;3;Married;2585;0;0;17;3;4;80;0;2;5;2;1;0;0;0
FALSE;44;Travel_Rarely;Sales;5;3;Marketing;2;Male;3;5;Manager;2;Married;18213;7;0;11;3;3;80;1;26;5;3;22;9;3;10
FALSE;33;Travel_Rarely;Sales;10;5;Marketing;4;Male;4;3;Sales Executive;3;Divorced;8380;0;1;14;3;4;80;1;10;3;3;9;8;0;8
FALSE;19;Travel_Rarely;Research & Development;25;3;Life Sciences;2;Female;4;1;Research Scientist;4;Single;2994;1;1;12;3;4;80;0;1;2;3;1;0;0;1
FALSE;23;Travel_Rarely;Research & Development;1;2;Life Sciences;4;Male;3;1;Research Scientist;3;Married;1223;1;0;22;4;4;80;1;1;2;3;1;0;0;1
TRUE;25;Travel_Frequently;Sales;24;1;Life Sciences;3;Male;1;1;Sales Representative;4;Single;1118;1;1;14;3;4;80;0;1;4;3;1;0;1;0
FALSE;26;Travel_Rarely;Research & Development;4;2;Life Sciences;3;Male;3;1;Research Scientist;4;Single;2875;1;1;20;4;2;80;0;8;2;2;8;5;2;2
TRUE;45;Travel_Rarely;Sales;2;3;Marketing;1;Female;1;5;Manager;2;Single;18824;2;1;16;3;1;80;0;26;2;3;24;10;1;11
FALSE;55;Non-Travel;Research & Development;8;1;Medical;4;Male;2;4;Healthcare Representative;2;Divorced;13577;1;1;15;3;4;80;1;34;3;3;33;9;15;0
TRUE;21;Travel_Frequently;Research & Development;10;2;Life Sciences;1;Female;2;1;Laboratory Technician;3;Single;2625;1;0;20;4;3;80;0;2;2;1;2;2;2;2
FALSE;46;Travel_Rarely;Sales;4;2;Marketing;4;Female;2;5;Manager;2;Married;18789;2;0;14;3;3;80;1;26;2;3;11;4;0;8
FALSE;34;Travel_Rarely;Sales;2;3;Marketing;3;Female;3;2;Sales Executive;1;Single;4538;0;1;12;3;4;80;0;4;3;3;3;2;0;2
FALSE;51;Travel_Frequently;Sales;9;3;Life Sciences;4;Male;3;5;Manager;2;Divorced;19847;4;1;24;4;1;80;1;31;5;2;29;10;11;10
FALSE;59;Travel_Rarely;Research & Development;18;4;Medical;4;Male;3;3;Manufacturing Director;4;Single;10512;6;0;12;3;4;80;0;25;6;2;9;7;5;4
FALSE;34;Travel_Frequently;Research & Development;19;3;Medical;3;Female;3;2;Laboratory Technician;2;Divorced;4444;4;0;13;3;3;80;1;15;2;4;11;8;5;10
FALSE;28;Travel_Frequently;Research & Development;1;4;Medical;4;Male;3;1;Laboratory Technician;3;Single;2154;0;1;11;3;3;80;0;5;2;2;4;2;0;2
FALSE;44;Travel_Rarely;Research & Development;4;2;Life Sciences;3;Male;4;5;Manager;1;Divorced;19190;1;0;14;3;4;80;1;26;4;2;25;9;14;13
FALSE;34;Travel_Frequently;Human Resources;11;3;Life Sciences;3;Male;2;2;Human Resources;2;Married;4490;4;0;11;3;4;80;1;14;5;4;10;9;1;8
FALSE;35;Travel_Rarely;Research & Development;6;1;Life Sciences;3;Male;3;1;Research Scientist;3;Married;3506;0;1;14;3;4;80;0;4;3;3;3;2;2;2
FALSE;42;Travel_Rarely;Research & Development;7;4;Medical;2;Female;4;2;Research Scientist;2;Married;2372;6;1;16;3;4;80;0;18;2;3;1;0;0;0
FALSE;43;Travel_Rarely;Sales;4;4;Marketing;4;Female;2;3;Sales Executive;4;Single;10231;3;0;14;3;4;80;0;23;3;4;21;7;15;17
FALSE;36;Travel_Rarely;Research & Development;2;4;Life Sciences;3;Female;3;2;Manufacturing Director;2;Single;5410;9;1;11;3;4;80;0;18;2;3;16;14;5;12
TRUE;44;Travel_Rarely;Research & Development;15;3;Medical;1;Female;3;3;Healthcare Representative;4;Married;7978;1;0;11;3;4;80;1;10;2;3;10;7;0;5
FALSE;28;Travel_Frequently;Research & Development;2;3;Life Sciences;4;Male;2;1;Laboratory Technician;4;Married;3867;1;1;12;3;2;80;1;2;2;3;2;2;2;2
FALSE;51;Travel_Frequently;Research & Development;6;2;Medical;2;Female;2;1;Laboratory Technician;3;Single;2838;0;0;14;3;2;80;0;8;6;2;7;0;7;7
FALSE;30;Non-Travel;Research & Development;9;2;Medical;3;Female;3;2;Manufacturing Director;3;Single;4695;7;1;18;3;3;80;0;10;3;3;8;4;1;7
TRUE;29;Travel_Rarely;Research & Development;7;3;Technical Degree;2;Female;3;1;Laboratory Technician;3;Divorced;3339;3;1;13;3;1;80;1;10;2;3;7;7;7;7
FALSE;28;Travel_Rarely;Research & Development;1;3;Technical Degree;4;Male;3;1;Research Scientist;1;Single;2080;2;0;11;3;2;80;0;5;2;2;3;2;1;2
FALSE;25;Travel_Rarely;Research & Development;1;3;Medical;4;Female;3;1;Research Scientist;2;Single;2096;1;0;18;3;4;80;0;2;3;2;2;2;2;1
FALSE;32;Travel_Rarely;Sales;8;3;Medical;3;Male;4;2;Sales Executive;4;Married;6209;1;0;15;3;3;80;1;10;4;4;10;7;0;8
FALSE;45;Travel_Frequently;Research & Development;25;3;Medical;2;Female;3;5;Manager;2;Single;18061;3;0;22;4;3;80;0;22;4;3;0;0;0;0
FALSE;39;Travel_Rarely;Research & Development;13;4;Medical;3;Female;2;4;Manager;2;Divorced;17123;6;1;13;3;4;80;1;21;4;3;19;9;15;2
FALSE;58;Travel_Rarely;Research & Development;23;4;Life Sciences;1;Male;3;1;Research Scientist;3;Divorced;2372;1;0;12;3;4;80;1;2;3;3;2;2;2;2
TRUE;32;Travel_Rarely;Research & Development;7;2;Life Sciences;4;Male;3;2;Laboratory Technician;3;Married;4883;1;0;18;3;1;80;1;10;3;3;10;4;1;1
TRUE;39;Travel_Rarely;Research & Development;23;3;Medical;3;Male;3;1;Research Scientist;1;Single;3904;0;0;13;3;1;80;0;6;2;3;5;2;0;3
FALSE;30;Travel_Rarely;Research & Development;6;3;Technical Degree;1;Female;2;2;Laboratory Technician;4;Married;4627;0;0;12;3;1;80;1;10;6;3;9;2;6;7
FALSE;36;Travel_Rarely;Research & Development;10;4;Technical Degree;4;Female;3;3;Healthcare Representative;3;Married;7094;3;0;12;3;1;80;0;10;0;3;7;7;1;7
FALSE;46;Travel_Rarely;Human Resources;1;2;Life Sciences;4;Female;3;1;Human Resources;1;Single;3423;6;0;12;3;3;80;0;10;3;4;7;6;5;7
FALSE;28;Non-Travel;Research & Development;1;3;Life Sciences;3;Female;1;2;Laboratory Technician;4;Married;6674;0;0;11;3;1;80;1;10;6;3;9;8;7;5
FALSE;50;Travel_Rarely;Research & Development;28;3;Life Sciences;4;Female;3;4;Research Director;1;Married;16880;4;1;11;3;2;80;0;25;2;3;3;2;1;2
TRUE;40;Travel_Rarely;Sales;25;4;Marketing;4;Male;2;3;Sales Executive;2;Single;9094;2;1;12;3;3;80;0;9;2;3;5;4;1;0
TRUE;52;Travel_Rarely;Sales;5;3;Life Sciences;2;Male;3;3;Sales Executive;2;Single;8446;9;1;19;3;3;80;0;10;2;2;8;7;7;7
FALSE;30;Travel_Rarely;Research & Development;17;4;Medical;2;Female;3;3;Manager;1;Married;11916;1;1;23;4;4;80;1;9;2;3;9;1;0;8
FALSE;39;Travel_Rarely;Research & Development;18;2;Life Sciences;1;Male;3;2;Manufacturing Director;3;Single;4534;0;0;11;3;1;80;0;9;6;3;8;7;1;7
FALSE;31;Non-Travel;Sales;2;4;Life Sciences;4;Female;3;3;Sales Executive;3;Divorced;9852;1;1;19;3;1;80;1;10;5;2;10;8;9;6
FALSE;41;Non-Travel;Sales;10;2;Medical;3;Male;1;2;Sales Executive;2;Single;6151;1;0;13;3;1;80;0;19;4;3;19;2;11;9
TRUE;31;Travel_Frequently;Sales;1;3;Life Sciences;4;Female;3;1;Sales Representative;2;Single;2302;1;1;11;3;1;80;0;3;2;4;3;2;2;2
TRUE;44;Travel_Rarely;Research & Development;3;3;Life Sciences;1;Male;3;1;Laboratory Technician;1;Married;2362;4;0;12;3;3;80;0;10;4;4;3;2;1;2
FALSE;42;Non-Travel;Research & Development;2;1;Life Sciences;3;Male;3;4;Manager;3;Married;17861;0;1;13;3;4;80;0;21;3;2;20;8;2;10
FALSE;55;Travel_Rarely;Research & Development;2;2;Medical;4;Female;1;5;Manager;3;Married;19187;4;0;14;3;4;80;1;23;5;3;19;9;9;11
FALSE;56;Travel_Rarely;Human Resources;8;4;Life Sciences;4;Male;3;5;Manager;2;Single;19717;6;0;14;3;1;80;0;36;4;3;7;3;7;7
FALSE;40;Non-Travel;Research & Development;16;2;Life Sciences;3;Male;3;1;Research Scientist;3;Divorced;3544;9;0;16;3;2;80;1;6;0;3;4;2;0;0
FALSE;34;Travel_Rarely;Research & Development;9;3;Life Sciences;4;Male;3;3;Healthcare Representative;4;Divorced;8500;0;0;11;3;4;80;1;10;0;2;9;7;1;6
FALSE;40;Travel_Rarely;Research & Development;2;3;Life Sciences;3;Male;3;2;Research Scientist;4;Single;4661;1;0;13;3;3;80;0;9;4;3;9;8;8;8
FALSE;41;Travel_Frequently;Sales;1;3;Marketing;3;Female;3;2;Sales Executive;1;Divorced;4103;0;0;17;3;4;80;1;10;2;3;9;3;1;7
FALSE;35;Travel_Frequently;Research & Development;4;4;Life Sciences;3;Male;3;2;Research Scientist;3;Single;4249;1;1;11;3;2;80;0;9;3;3;9;6;1;1
FALSE;51;Travel_Rarely;Human Resources;5;3;Life Sciences;3;Male;3;4;Manager;2;Divorced;14026;1;1;11;3;2;80;1;33;2;3;33;9;0;10
FALSE;38;Travel_Rarely;Sales;2;2;Life Sciences;2;Female;3;2;Sales Executive;1;Divorced;6893;3;0;15;3;4;80;1;11;3;3;7;7;1;7
FALSE;34;Travel_Rarely;Sales;15;2;Medical;3;Female;3;2;Sales Executive;1;Single;6125;1;0;12;3;4;80;0;10;6;4;10;8;9;6
FALSE;25;Travel_Rarely;Research & Development;19;1;Medical;4;Male;3;1;Laboratory Technician;4;Married;3669;3;0;11;3;3;80;1;7;6;2;3;2;1;2
TRUE;58;Travel_Rarely;Research & Development;7;4;Medical;3;Female;2;3;Manufacturing Director;1;Married;10008;7;1;14;3;4;80;0;31;0;2;10;9;5;9
FALSE;40;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Male;3;1;Laboratory Technician;2;Married;2387;3;0;22;4;3;80;1;7;3;3;4;2;0;3
FALSE;36;Travel_Frequently;Sales;7;3;Marketing;1;Female;4;2;Sales Executive;1;Married;4639;2;0;16;3;4;80;1;17;2;2;15;7;6;13
FALSE;48;Travel_Rarely;Research & Development;4;3;Life Sciences;4;Male;3;3;Manufacturing Director;4;Single;7898;1;0;11;3;3;80;0;11;2;3;10;9;0;8
FALSE;27;Travel_Rarely;Sales;11;3;Medical;3;Female;4;1;Sales Representative;4;Married;2534;8;0;14;3;2;80;1;5;4;3;1;0;0;0
FALSE;51;Travel_Rarely;Research & Development;11;2;Technical Degree;4;Female;2;4;Manufacturing Director;2;Single;13142;3;0;16;3;2;80;0;29;1;2;5;2;0;3
FALSE;18;Non-Travel;Research & Development;1;3;Life Sciences;4;Female;3;1;Laboratory Technician;4;Single;1611;1;0;15;3;3;80;0;0;5;4;0;0;0;0
FALSE;35;Travel_Rarely;Research & Development;1;3;Medical;4;Female;2;2;Laboratory Technician;4;Married;5363;0;0;12;3;2;80;1;10;0;3;9;7;0;0
FALSE;27;Travel_Frequently;Sales;2;1;Life Sciences;4;Male;1;2;Sales Executive;4;Single;5071;3;0;20;4;2;80;0;8;3;3;6;2;0;0
TRUE;55;Travel_Rarely;Sales;13;4;Marketing;1;Male;4;4;Sales Executive;3;Single;13695;6;1;17;3;3;80;0;24;2;2;19;7;3;8
FALSE;56;Travel_Rarely;Research & Development;23;3;Life Sciences;4;Male;3;4;Manufacturing Director;2;Married;13402;4;1;12;3;1;80;1;33;0;3;19;16;15;9
FALSE;34;Non-Travel;Research & Development;26;1;Technical Degree;1;Female;2;1;Research Scientist;3;Divorced;2029;1;0;20;4;3;80;1;5;2;3;5;4;0;0
FALSE;40;Travel_Rarely;Research & Development;2;1;Medical;2;Female;4;2;Healthcare Representative;3;Divorced;6377;5;0;20;4;2;80;1;15;0;3;12;11;11;8
FALSE;34;Travel_Rarely;Research & Development;29;3;Medical;2;Male;3;2;Laboratory Technician;3;Married;5429;4;0;13;3;1;80;1;10;1;3;8;7;7;7
TRUE;31;Travel_Frequently;Sales;2;3;Life Sciences;3;Female;2;1;Sales Representative;4;Single;2785;7;0;14;3;3;80;0;3;3;4;1;0;0;0
TRUE;35;Travel_Frequently;Sales;18;4;Marketing;4;Female;3;2;Sales Executive;3;Married;4614;0;1;18;3;3;80;1;5;0;2;4;2;3;2
FALSE;38;Travel_Frequently;Research & Development;7;3;Life Sciences;4;Male;4;1;Research Scientist;3;Divorced;2610;1;0;11;3;4;80;1;4;2;3;4;2;0;3
FALSE;34;Travel_Rarely;Research & Development;2;4;Technical Degree;3;Female;3;2;Healthcare Representative;4;Single;6687;1;0;11;3;4;80;0;14;2;4;14;11;4;11
FALSE;28;Travel_Rarely;Sales;26;3;Life Sciences;3;Male;2;2;Sales Executive;1;Married;4724;1;0;11;3;3;80;1;5;0;3;5;3;0;4
TRUE;31;Travel_Rarely;Research & Development;22;4;Medical;4;Male;3;2;Manufacturing Director;3;Married;6179;1;1;15;3;4;80;1;10;3;2;10;2;6;7
FALSE;39;Travel_Rarely;Sales;21;4;Life Sciences;1;Male;2;2;Sales Executive;4;Married;6120;3;1;12;3;4;80;1;8;2;4;5;4;1;4
FALSE;51;Travel_Frequently;Sales;2;3;Marketing;2;Male;3;3;Sales Executive;2;Married;10596;2;0;11;3;2;80;0;14;5;3;4;2;3;2
FALSE;41;Travel_Frequently;Research & Development;22;3;Life Sciences;4;Female;3;2;Research Scientist;4;Divorced;5467;3;1;14;3;1;80;1;12;4;2;6;2;3;3
FALSE;37;Travel_Rarely;Research & Development;4;1;Life Sciences;3;Male;3;1;Research Scientist;3;Married;2996;7;1;15;3;4;80;0;8;2;3;6;4;1;3
FALSE;33;Travel_Frequently;Sales;5;1;Life Sciences;2;Male;3;2;Sales Executive;4;Married;9998;6;0;13;3;1;80;0;8;2;4;5;4;1;2
FALSE;32;Travel_Rarely;Sales;2;1;Marketing;3;Male;3;2;Sales Executive;2;Married;4078;0;1;13;3;1;80;1;4;3;2;3;2;1;2
FALSE;39;Non-Travel;Research & Development;25;2;Life Sciences;3;Male;3;3;Healthcare Representative;3;Married;10920;3;0;21;4;2;80;1;13;2;3;6;4;0;5
FALSE;25;Travel_Rarely;Sales;18;1;Life Sciences;1;Male;4;2;Sales Executive;3;Married;6232;2;0;11;3;2;80;0;6;3;2;3;2;1;2
FALSE;52;Travel_Frequently;Research & Development;28;2;Medical;4;Female;4;4;Manufacturing Director;3;Married;13247;2;1;11;3;2;80;1;24;3;2;5;3;0;2
FALSE;43;Travel_Rarely;Research & Development;6;3;Medical;1;Female;2;2;Research Scientist;3;Single;4081;1;1;14;3;1;80;0;20;3;1;20;7;1;8
FALSE;27;Travel_Rarely;Sales;10;3;Marketing;4;Female;2;2;Sales Executive;4;Married;5769;1;1;11;3;4;80;0;6;3;3;6;2;4;4
TRUE;27;Travel_Rarely;Research & Development;17;4;Life Sciences;4;Female;3;1;Research Scientist;3;Single;2394;1;1;13;3;4;80;0;8;2;3;8;2;7;7
FALSE;26;Travel_Rarely;Research & Development;2;1;Medical;1;Male;2;1;Research Scientist;4;Single;3904;0;0;12;3;4;80;0;5;2;3;4;3;1;1
FALSE;42;Travel_Rarely;Human Resources;10;3;Human Resources;3;Female;3;4;Manager;1;Married;16799;0;0;14;3;3;80;1;21;5;3;20;7;0;9
FALSE;52;Travel_Rarely;Research & Development;8;4;Other;3;Female;3;1;Laboratory Technician;1;Married;2950;9;0;13;3;3;80;0;12;2;1;5;4;0;4
FALSE;37;Travel_Rarely;Research & Development;11;3;Medical;1;Female;3;1;Laboratory Technician;3;Single;3629;4;0;18;3;1;80;0;8;6;3;3;2;0;2
FALSE;35;Travel_Frequently;Research & Development;18;2;Life Sciences;3;Male;3;3;Manufacturing Director;4;Single;9362;2;0;11;3;3;80;0;10;2;3;2;2;2;2
FALSE;25;Travel_Rarely;Research & Development;1;3;Technical Degree;1;Male;3;1;Laboratory Technician;4;Married;3229;4;0;11;3;2;80;1;7;2;2;3;2;0;2
FALSE;26;Travel_Rarely;Research & Development;7;3;Other;3;Male;4;1;Laboratory Technician;1;Single;3578;0;0;12;3;4;80;0;8;2;3;7;7;0;7
FALSE;29;Travel_Rarely;Human Resources;17;3;Other;2;Male;2;3;Human Resources;1;Single;7988;1;0;13;3;1;80;0;10;3;2;10;9;0;9
TRUE;49;Travel_Frequently;Research & Development;28;2;Life Sciences;1;Male;2;2;Laboratory Technician;1;Single;4284;3;0;20;4;1;80;0;20;2;3;4;3;1;3
TRUE;29;Travel_Frequently;Research & Development;14;1;Other;3;Female;3;3;Healthcare Representative;4;Single;7553;0;1;12;3;1;80;0;9;1;3;8;7;7;7
FALSE;54;Travel_Rarely;Research & Development;1;3;Medical;4;Female;3;4;Research Director;4;Single;17328;6;0;19;3;4;80;0;29;3;2;20;7;12;7
FALSE;58;Travel_Rarely;Research & Development;1;3;Medical;4;Female;3;5;Research Director;1;Married;19701;3;1;21;4;3;80;1;32;3;3;9;8;1;5
FALSE;55;Travel_Rarely;Research & Development;1;4;Medical;2;Male;4;4;Research Director;4;Divorced;14732;2;0;13;3;4;80;1;31;4;4;7;7;0;0
FALSE;36;Travel_Rarely;Sales;3;4;Marketing;1;Female;3;2;Sales Executive;2;Single;9278;3;1;16;3;4;80;0;15;3;3;5;4;0;1
TRUE;31;Travel_Frequently;Sales;1;4;Life Sciences;2;Female;1;1;Sales Representative;3;Single;1359;1;0;12;3;2;80;0;1;3;3;1;0;0;0
FALSE;30;Travel_Rarely;Sales;7;4;Marketing;4;Female;3;2;Sales Executive;1;Divorced;4779;7;0;14;3;2;80;1;8;3;3;3;2;0;2
FALSE;31;Travel_Rarely;Research & Development;8;5;Life Sciences;1;Female;3;4;Research Director;2;Single;16422;3;0;11;3;3;80;0;9;3;4;3;2;1;0
FALSE;34;Travel_Frequently;Research & Development;1;4;Other;4;Male;3;1;Research Scientist;1;Divorced;2996;5;0;14;3;3;80;1;10;2;3;4;3;1;3
TRUE;31;Travel_Rarely;Research & Development;8;3;Life Sciences;1;Female;2;1;Research Scientist;2;Single;1261;1;0;12;3;3;80;0;1;3;4;1;0;0;0
FALSE;27;Travel_Rarely;Research & Development;11;1;Life Sciences;2;Male;3;1;Laboratory Technician;1;Married;2099;0;0;14;3;2;80;0;6;3;4;5;0;1;4
FALSE;36;Travel_Rarely;Research & Development;4;4;Life Sciences;1;Male;2;2;Laboratory Technician;4;Single;5810;1;0;16;3;3;80;0;10;2;2;10;4;1;8
FALSE;36;Travel_Rarely;Sales;16;4;Marketing;3;Female;2;2;Sales Executive;1;Married;5647;4;0;13;3;1;80;1;11;3;2;3;2;0;2
FALSE;47;Travel_Rarely;Research & Development;1;3;Technical Degree;1;Male;3;1;Research Scientist;4;Married;3420;7;0;12;3;3;80;1;17;2;2;6;5;1;2
TRUE;25;Travel_Rarely;Sales;9;2;Life Sciences;1;Male;2;1;Sales Representative;1;Married;4400;3;0;12;3;1;80;0;6;2;3;3;2;2;2
FALSE;37;Non-Travel;Research & Development;5;2;Technical Degree;3;Male;4;1;Laboratory Technician;3;Single;3500;0;0;14;3;1;80;0;7;2;1;6;5;1;3
FALSE;56;Travel_Rarely;Research & Development;1;2;Life Sciences;1;Female;3;1;Research Scientist;1;Married;2066;2;0;22;4;4;80;1;5;3;4;3;2;1;0
FALSE;47;Travel_Rarely;Research & Development;2;4;Medical;1;Female;3;4;Research Director;3;Married;17169;3;0;19;3;2;80;1;26;2;4;20;17;5;6
FALSE;24;Travel_Rarely;Sales;4;1;Medical;4;Female;3;2;Sales Executive;3;Married;4162;1;1;12;3;3;80;1;5;3;3;5;4;0;3
FALSE;32;Travel_Rarely;Sales;7;5;Marketing;4;Male;3;2;Sales Executive;4;Married;9204;4;0;12;3;3;80;1;7;3;2;4;3;0;3
FALSE;34;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Female;2;1;Laboratory Technician;2;Married;3294;5;0;17;3;1;80;1;7;2;2;5;4;0;2
FALSE;41;Travel_Rarely;Research & Development;5;5;Medical;2;Male;4;1;Research Scientist;3;Married;2127;2;1;12;3;1;80;0;7;5;2;4;2;0;3
FALSE;40;Non-Travel;Research & Development;9;4;Other;3;Male;3;2;Laboratory Technician;3;Divorced;3975;3;0;11;3;3;80;1;11;2;4;8;7;0;7
FALSE;31;Travel_Rarely;Sales;8;2;Life Sciences;1;Male;3;3;Sales Executive;4;Divorced;10793;1;0;18;3;1;80;1;13;5;3;13;7;9;9
TRUE;46;Travel_Rarely;Sales;9;3;Marketing;1;Male;3;3;Sales Executive;4;Divorced;10096;4;0;11;3;1;80;1;28;1;4;7;7;4;3
TRUE;39;Non-Travel;Research & Development;2;3;Life Sciences;1;Female;2;1;Laboratory Technician;1;Single;3646;2;1;23;4;2;80;0;11;2;4;1;0;0;0
TRUE;31;Travel_Frequently;Research & Development;1;5;Life Sciences;3;Female;4;3;Manufacturing Director;2;Single;7446;1;0;11;3;1;80;0;10;2;3;10;8;4;7
FALSE;45;Travel_Rarely;Research & Development;20;3;Medical;2;Male;1;3;Healthcare Representative;1;Divorced;10851;2;1;18;3;2;80;1;24;2;3;7;7;0;7
FALSE;31;Travel_Rarely;Human Resources;8;2;Medical;4;Female;4;1;Human Resources;2;Single;2109;9;0;18;3;4;80;0;8;3;3;3;2;0;2
TRUE;31;Travel_Frequently;Research & Development;2;3;Life Sciences;2;Male;3;1;Laboratory Technician;4;Married;3722;6;1;13;3;3;80;1;7;2;1;2;2;2;2
FALSE;45;Travel_Rarely;Research & Development;29;3;Technical Degree;2;Male;3;3;Manufacturing Director;4;Married;9380;4;1;18;3;4;80;1;10;4;4;3;1;1;2
FALSE;48;Travel_Rarely;Sales;7;3;Marketing;3;Male;3;2;Sales Executive;1;Divorced;5486;4;0;11;3;1;80;1;15;3;3;2;2;2;2
TRUE;34;Travel_Rarely;Human Resources;9;4;Technical Degree;1;Female;3;1;Human Resources;3;Married;2742;1;0;15;3;4;80;0;2;0;3;2;2;2;2
FALSE;40;Non-Travel;Research & Development;8;1;Medical;4;Male;2;3;Research Director;2;Divorced;13757;2;0;11;3;3;80;1;16;5;3;9;8;4;8
FALSE;28;Travel_Rarely;Sales;5;3;Medical;4;Male;3;2;Sales Executive;1;Single;8463;0;0;18;3;4;80;0;6;4;3;5;4;1;3
FALSE;44;Non-Travel;Research & Development;5;3;Life Sciences;3;Male;2;1;Laboratory Technician;3;Single;3162;3;0;14;3;4;80;0;7;5;3;5;2;0;3
FALSE;53;Travel_Rarely;Research & Development;2;3;Medical;4;Male;4;4;Research Director;2;Single;16598;4;0;12;3;2;80;0;35;2;2;9;8;8;8
FALSE;49;Travel_Rarely;Research & Development;5;4;Technical Degree;1;Male;3;2;Healthcare Representative;3;Married;6651;2;0;14;3;2;80;1;20;0;2;3;2;1;2
FALSE;40;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;1;Research Scientist;3;Divorced;2345;2;0;14;3;3;80;1;8;3;4;3;1;1;2
FALSE;44;Travel_Rarely;Research & Development;20;3;Life Sciences;4;Male;3;1;Research Scientist;2;Single;3420;1;0;13;3;3;80;0;6;3;2;5;2;1;3
